id,created_at,text
950819484285227008,2018-01-09 20:00:05,"b'The right external collaborations can help speed #drugdiscovery, says new Business Development and Licensing Head\xe2\x80\xa6 https://t.co/ejysmTnDIw'"
950819474483089410,2018-01-09 20:00:02,b'Innovation &amp; passion form the foundation of the work we do to produce medicines that improve lives. Discover what w\xe2\x80\xa6 https://t.co/eCzuqPij7p'
950759124836454401,2018-01-09 16:00:14,"b'Our CEO of Novartis Pharmaceuticals, Paul Hudson, joined #JPM18 to discuss how the unit contributes to the overall\xe2\x80\xa6 https://t.co/tTUgXohEDe'"
950432439318564865,2018-01-08 18:22:06,b'@tmcmahan72 We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
950429690082353153,2018-01-08 18:11:10,b'@WEL_LARA We saw your tweet. Please provide your contact info and the name of the product to cpoqa.phphma@novartis.com so we can follow up.'
950428965801549824,2018-01-08 18:08:18,b'@Swimming2sinkMS We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
950411809248423936,2018-01-08 17:00:07,"b'The right external collaborations can help speed #drugdiscovery, says new Business Development and Licensing Head\xe2\x80\xa6 https://t.co/aMcWKhoW6Z'"
950306134338007040,2018-01-08 10:00:12,b'Maximizing the potential of #DigitalHealth can bring people the healthcare they need \xe2\x80\x93 no matter where they live. \xf0\x9f\x93\xb1\xe2\x80\xa6 https://t.co/7i42F7Yfvo'
950094697103413249,2018-01-07 20:00:02,b'To better treat people it\xe2\x80\x99s crucial to understand their experience. Read stories from the patient\xe2\x80\x99s perspective.\xe2\x80\xa6 https://t.co/2i4jfmszJR'
949369928028696578,2018-01-05 20:00:03,b'A key challenge in helping people w/ illnesses in LMICs is ensuring they can access treatment. Find out what we\xe2\x80\x99re\xe2\x80\xa6 https://t.co/RRgAhgmBA8'
949218941695602688,2018-01-05 10:00:05,b'Watch some highlights from @VasNarasimhan\xe2\x80\x99s visit to Ghana w/ the @NovartisFDN to see their telemedicine program in\xe2\x80\xa6 https://t.co/unHpBQf78g'
948916938557853696,2018-01-04 14:00:02,b'#Novartis granted #FDA Breakthrough Therapy designation for first-line treatment of rare blood disorder https://t.co/pMXZd0WAGv'
948803910487150592,2018-01-04 06:30:54,b'Breaking: #FDA grants Breakthrough Therapy designation for first-line therapy in #severeaplasticanemia\xe2\x80\xa6 https://t.co/KbApXjw0ZO'
948645140150677504,2018-01-03 20:00:01,"b'From \xe2\x80\x9cmolecular glue\xe2\x80\x9d to a \xe2\x80\x9cbrain in a dish,\xe2\x80\x9d discover the exciting science taking place in our laboratories.\xe2\x80\xa6 https://t.co/kMPxS1Zc67'"
948442668740349953,2018-01-03 06:35:28,b'#FDA grants Breakthrough Therapy designation for CDK4/6 inhibitor for premenopausal women with HR+/HER2-\xe2\x80\xa6 https://t.co/u5pDYTwoVw'
947920363467431936,2018-01-01 20:00:00,b'Our researchers work at the cutting edge of science to find new medicines. Read stories of scientific discovery.\xe2\x80\xa6 https://t.co/slmhOD79fs'
946833200730566661,2017-12-29 20:00:01,b'Hundreds of millions live with resp. diseases like COPD &amp; severe allergic #asthma. Find out what we\xe2\x80\x99re doing to try\xe2\x80\xa6 https://t.co/eMKHNF5GEI'
946751870705561601,2017-12-29 14:36:50,b'@disciplesJerry Please contact us by phone at 1-888-669-6682 or visit our website: https://t.co/kUcNwHtgbY'
946747239371804673,2017-12-29 14:18:26,b'@RatulSengupta Pls contact us by phone at 1-888-669-6682 or visit our website: https://t.co/kUcNwHtgbY'
946743570127642624,2017-12-29 14:03:51,b'@AladinLijassi Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
946742002594480133,2017-12-29 13:57:37,"b'@asilvestremi Thanks for reaching out, we apologize for the inconvenience. Please follow us and direct message us t\xe2\x80\xa6 https://t.co/j8KM76XC8k'"
946108422373511168,2017-12-27 20:00:00,b'60+ million people are affected by #glaucoma. Find out how we\xe2\x80\x99re working to meet the needs of patients with eye dis\xe2\x80\xa6 https://t.co/ZUjxxFjqj5'
946020198641012736,2017-12-27 14:09:26,b'@SobranLadrones We saw your tweet. Please provide your contact info and location to spain.safety@novartis.com so we can follow up.'
945725783900852225,2017-12-26 18:39:32,b'@AladinLijassi Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
945383651700768768,2017-12-25 20:00:01,"b'For 70+ years we\xe2\x80\x99ve been serving patients in #neuroscience. Learn about our work on diseases like #Alzheimer\xe2\x80\x99s, mig\xe2\x80\xa6 https://t.co/xyTglfh7xT'"
945021261297590273,2017-12-24 20:00:00,"b'Read how we\xe2\x80\x99re working to transform the lives of people w/ immunologic diseases, focusing on dermatology, rheumatol\xe2\x80\xa6 https://t.co/RlCCP8GpPk'"
944658876003180544,2017-12-23 20:00:01,"b'According to @WHO, cardiovascular diseases are the #1 cause of death globally. Discover our work for people w/ seri\xe2\x80\xa6 https://t.co/pDwbV7PV2W'"
944563856399065088,2017-12-23 13:42:27,b'NEWS: FDA approves addition of Treatment-free Remission data to US prescribing information for chronic myeloid\xe2\x80\xa6 https://t.co/U3HuUTgsrn'
944495376068960257,2017-12-23 09:10:20,"b'We\xe2\x80\x99re focusing on 5 key cancer areas \xe2\x80\x93 breast cancer, lung cancer, melanoma, kidney cancer &amp; hematology. Learn more\xe2\x80\xa6 https://t.co/EqwMR24VZI'"
944145530703278081,2017-12-22 10:00:10,"b'Dear all, please note that the social media desk will be closed until January 3, when we\xe2\x80\x99ll be able to respond to y\xe2\x80\xa6 https://t.co/NIcV9cZmrR'"
944095645668925441,2017-12-22 06:41:57,b'NEWS: The #FDA granted #PriorityReview to a stage III #melanoma tx combination for certain patient\xe2\x80\xa6 https://t.co/cvSltNcky2'
943901135101980672,2017-12-21 17:49:02,b'@KatsinaYpg @NafdacAgency @swankpharm @PSNYPG @katsinapost We saw your tweet. Please provide your contact details t\xe2\x80\xa6 https://t.co/5QrNJP6xDl'
943501130079916032,2017-12-20 15:19:33,b'@white_tiger1699 We saw your tweet. Please follow and direct message us with more information so we can follow up with you directly.'
943480276763774977,2017-12-20 13:56:41,"b'RT @WHO: \xe2\x80\x9cIn recent years, we have made major gains in the fight against #malaria. We are now at a turning point. Without urgent action, we\xe2\x80\xa6'"
943458563065876480,2017-12-20 12:30:24,"b'RT @WHO: World Malaria Report 2017: After unprecedented global success in #malaria control, progress has stalled https://t.co/LAEU54UYlW #E\xe2\x80\xa6'"
943103662599131136,2017-12-19 13:00:09,b'What role can employers in #LMICs play in tackling the growing burden of #NCDs? Read the new report from\xe2\x80\xa6 https://t.co/uBA5Udzxfu'
942745964288364544,2017-12-18 13:18:47,"b'RT @NovartisFDN: Over 200,000 people are diagnosed with #leprosy every year - finding patients earlier is crucial to interrupt transmission\xe2\x80\xa6'"
942690608170393600,2017-12-18 09:38:49,"b'Community-led, macro insurance policies are needed to enable universal healthcare coverage in lower income countrie\xe2\x80\xa6 https://t.co/FKIEbbCIjc'"
941693085486125057,2017-12-15 15:35:02,"b'We are at a turning point with #malaria, says @haraldnusser from #NovartisAccess. According to @WHO, progress again\xe2\x80\xa6 https://t.co/82vweKhJeB'"
941594198981169152,2017-12-15 09:02:05,b'Our CEO Joe Jimenez looks at the steps we\xe2\x80\x99ve taken to meet the high expectations for ethical behavior that society\xe2\x80\xa6 https://t.co/lokFcHBEEV'
941352113002766342,2017-12-14 17:00:07,b'We uncovered a new tool for #drugdiscovery and want to give it to other scientists for their research. Learn more:\xe2\x80\xa6 https://t.co/kCJ6bdmyHO'
941336065427886082,2017-12-14 15:56:21,b'@jorge13082512 w\xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8be saw your tweet. Please contact our local office in Chile by phone at +56 2 2350 0200 or click\xe2\x80\xa6 https://t.co/Z7Un08whEi'
941331001627828226,2017-12-14 15:36:14,b'@star9girl9 Thanks for reaching out. We recommend you consult your physician who is best positioned to advise you on your treatment.'
941325460755148801,2017-12-14 15:14:13,"b'We\xe2\x80\x99re excited that @NovartisFDN has announced #SaoPaulo as the 3rd #BetterHeartsBetterCities city, as well as 2 new\xe2\x80\xa6 https://t.co/HS22f2EhZJ'"
941231464804503552,2017-12-14 09:00:43,"b'\xe2\x80\x9cIllness is universal, but access to healthcare is not \xe2\x80\x93 and that needs to change.\xe2\x80\x9d @rajpanjabi from\xe2\x80\xa6 https://t.co/r3tZtHAktu'"
940983186561097737,2017-12-13 16:34:08,b'@juanmano67 Thank you for reaching out. \xe2\x80\x8bWe recommend you \xe2\x80\x8bcontact our local office in Spain by phone at +34 900 35\xe2\x80\xa6 https://t.co/T8ubaNmzyP'
940959005089943553,2017-12-13 14:58:03,b'RT @NovartisScience: .@Nature Index recognized our leadership in industry-academic collaboration: our own @jaybradner shares his thoughts:\xe2\x80\xa6'
940627361623629824,2017-12-12 17:00:13,b'A new @WHO report says resistance to antimalarial meds poses a threat to achieving a malaria-free world. Meet a tea\xe2\x80\xa6 https://t.co/TcMLr1CrYE'
940612466534436864,2017-12-12 16:01:02,"b'70% of Indians live in poor rural areas, but account for only 22% of health expenditures. Since 10 years our Arogya\xe2\x80\xa6 https://t.co/XRW22mfqo7'"
940608263531520002,2017-12-12 15:44:20,b'@davechanedm Thanks for reaching out. Please contact our Med Info team in Canada at medinfo.canada@novartis.com with more information.'
940506702071369729,2017-12-12 09:00:46,"b'\xe2\x80\x9cWe have the tools, we have the solutions to improve #access2meds \xe2\x80\x93 so I don\xe2\x80\x99t see why we are holding back\xe2\x80\x9d,\xe2\x80\xa6 https://t.co/Sd3aEEbXVJ'"
940272480865935360,2017-12-11 17:30:03,b'Using business to improve health: learn more about the Novartis Healthy Family programs. https://t.co/O8u0KXaIvF'
940252866509463552,2017-12-11 16:12:07,b'NEWS:Novartis announces #sicklecell pain crisis subgroup analysis data presentation #ASH17#NovartisNews\xe2\x80\xa6 https://t.co/HGiNEnAeKs'
940217878556696576,2017-12-11 13:53:05,b'Read about how Ryan is taking on #childhoodcancer:  https://t.co/yZgnqB0JVB https://t.co/mWRz8w2GKh'
939978042683875333,2017-12-10 22:00:03,b'Find out how our #CARTcell therapy is manufactured using a patient\xe2\x80\x99s own cells #ASH17 https://t.co/wORTZS5lRP'
939918392689033217,2017-12-10 18:03:02,"b'""I barely knew what cancer meant"" \xe2\x80\x93 13-year-old Ryan talks about his diagnosis and facing #childhoodcancer head on. https://t.co/omNvOKqBgU'"
939886432302325766,2017-12-10 15:56:02,b'BREAKING: New #CARTcell therapy data at #ASH17 #NovartisNews https://t.co/4Zwfz4r2Yi https://t.co/6iyXCiw0su'
939766659086213120,2017-12-10 08:00:06,"b'40% of all NHL cases globally are diffuse large B-cell lymphoma, making it the most common subtype #DLBCL #cancer\xe2\x80\xa6 https://t.co/UK4ga46Z6t'"
939507664953933826,2017-12-09 14:50:57,b'#CARTcell therapy uses the patient\xe2\x80\x99s own immune system to fight cancer. Learn how it works. https://t.co/jV4liNN7Hk'
939494883231969280,2017-12-09 14:00:09,b'We are here at #ASH17 for our scheduled presentation Monday morning on our latest pivotal data for our #CARTcell th\xe2\x80\xa6 https://t.co/m23OJP7F2u'
939429342437879809,2017-12-09 09:39:43,b'#ASH17 is coming up &amp; we are scheduled to present new data on our #CARTcell therapy research. Follow along on our s\xe2\x80\xa6 https://t.co/TXCJtfOUbT'
939163201035481090,2017-12-08 16:02:10,b'Proud to be named to @Nature\xe2\x80\x99s Index for our collaborations and scientific discovery. Thankful to\xe2\x80\xa6 https://t.co/3RMEjOlf6M'
939155125217775616,2017-12-08 15:30:05,b'Using business to improve health: learn more about the Novartis Healthy Family programs. https://t.co/IdHTtL0oU7'
939147811907653633,2017-12-08 15:01:01,"b'December 5 was International Volunteer Day. We want to recognize the contributions of our many volunteers, who use\xe2\x80\xa6 https://t.co/KIUseyDUQC'"
939135425955942400,2017-12-08 14:11:48,"b'RT @NovartisFDN: ""Cities offer such huge potential for improving the health of millions of people"" - read @AnnAertsNF\'s thoughts from her r\xe2\x80\xa6'"
939132797880594433,2017-12-08 14:01:21,b'\xe2\x80\x9cWe need to measure outcome of access interventions which eventually lead to impact.\xe2\x80\x9d @haraldnusser from Novartis S\xe2\x80\xa6 https://t.co/x5PEEU5SC3'
939130402832347136,2017-12-08 13:51:50,b'So grateful for the #KissThis4MBC support. $200K+ has been raised for #MBC research \xe2\x80\x93 but more is needed. Stay tune\xe2\x80\xa6 https://t.co/2eQ3UCLZ3j'
938785214746255367,2017-12-07 15:00:11,"b'\xe2\x80\x9cValue-based pricing should be defined as the value drugs deliver in four pillars: clinical, patient, health system\xe2\x80\xa6 https://t.co/45WOF32fJz'"
938785193023873024,2017-12-07 15:00:06,b'Striving for #Alzheimers patients: Juan-Pedro talks through his daily routine with his mother.\xe2\x80\xa6 https://t.co/GCeIVIpRP7'
938770106318032896,2017-12-07 14:00:09,b'Thanks to all who participated in #KissThis4MBC &amp; for supporting people affected by #metastaticBC. Each post helped\xe2\x80\xa6 https://t.co/cDdJgzfMi8'
938532272462065664,2017-12-06 22:15:05,b'We strive to further our knowledge and understanding of #metastaticBC through innovative clinical trials #SABCS17 https://t.co/sTeaGRTLrn'
938483614899167232,2017-12-06 19:01:44,"b'RT @VasNarasimhan: Congratulations to Despina Solomonidou from Novartis Technical R&amp;D, who is recognized in FiercePharma\xe2\x80\x99s annual \xe2\x80\x9cFiercest\xe2\x80\xa6'"
938475231374729216,2017-12-06 18:28:25,b'BREAKING NEWS: #Novartis presents new data for #metastaticBC at #SABCS17. Learn more here: https://t.co/ooLlzA9Ug1\xe2\x80\xa6 https://t.co/gCY9SOuEpq'
938460566108229641,2017-12-06 17:30:09,"b'\xe2\x80\x9cHealth systems need to move to value-based care, to eliminate waste and help fund innovation,\xe2\x80\x9d Dr Stephen Moran, N\xe2\x80\xa6 https://t.co/2ushcfhbTT'"
938453223907655680,2017-12-06 17:00:58,"b""We're marking 10 years of our Healthy Family program in #India, which is helping to expand access to community heal\xe2\x80\xa6 https://t.co/x2S2IjZF0f"""
938446610941579264,2017-12-06 16:34:42,b'\xe2\x80\x9cEmpowered patients likely to prioritize medicines that help them live better lives during their prime years. Can w\xe2\x80\xa6 https://t.co/mmoSf2eEZ0'
938438653482856448,2017-12-06 16:03:04,b'Watch our video to see how ViaOpta Hello helps people with severe vision loss engage with the world in new ways:\xe2\x80\xa6 https://t.co/wNHKHQW16A'
938422576124235776,2017-12-06 14:59:11,b'@PawanBwn We saw your tweet. CitroMacalvit is no longer a Novartis product. Please provide your contact details to\xe2\x80\xa6 https://t.co/QJvOMVxnPo'
938415404858466304,2017-12-06 14:30:42,"b'\xe2\x80\x9cThree powerful forces likely to shape future of Pharma industry: digital technology, biomedical innovation and pri\xe2\x80\xa6 https://t.co/SMZTzRh7of'"
938076011987636225,2017-12-05 16:02:04,b'#Biosimilars offer potential significant cost savings in the US. Check out our story https://t.co/EcStCWz0lq and RT\xe2\x80\xa6 https://t.co/hIdbXwjzQl'
938032044742971392,2017-12-05 13:07:21,b'Our R&amp;D awards celebrate exceptional research in #drugdiscovery. Congrats to our scientists and their teams! https://t.co/84sLxTpfWn'
937970215949922305,2017-12-05 09:01:40,b'We\xe2\x80\x99re in San Antonio kicking off the start of #SABCS17! What #metastaticBC data are you most interested to hear about this year?'
937955466935709696,2017-12-05 08:03:04,"b'Savings from biosimilars could benefit payers, providers, patients, taxpayers. As the leader in #biosimilars, we ex\xe2\x80\xa6 https://t.co/VZ0Flscin6'"
937713138270703616,2017-12-04 16:00:08,"b""Read how we're using @Microsoft tech to help people with severe visual impairment see the world around them:\xe2\x80\xa6 https://t.co/cyEtzb6JGC"""
